number,milliseconds,x,y,pressure,azimuth,altitude,time,Speed_x,Speed_Ax,Speed_y,Speed_Ay,Speed_abs,Speed_A_abs,Strokes_Number,PerStrokes_Time
2,384,809,562,0,0,9,21:10:01:21:48:51:738,1.0628146752192558,-0.0448530397957878,0.47282888947565593,-0.007245763760533595,1.163246402351709,0.04543452730463899,2,32
2,405,823,559,0,0,9,21:10:01:21:48:51:759,4.288184710274404,0.13978624041328486,0.6351846452961956,-0.011758903485582816,4.3349726231028525,0.1402799515970259,2,53
2,410,831,559,0,0,9,21:10:01:21:48:51:764,2.6170221212751246,-0.14539413315585348,-0.04097203187843407,-0.018703767384269036,2.617342830169483,0.14659224014424124,2,58
2,417,839,560,0,0,9,21:10:01:21:48:51:771,1.9891209377809522,0.006810121545273642,-0.40616417896961876,-0.04992256035606946,2.0301653739034755,0.05038491627428589,2,65
2,425,847,563,0,0,9,21:10:01:21:48:51:779,1.494517638257001,-0.005460946426261453,-0.5504814006364847,0.029468254939353015,1.592674713652474,0.02996998473541822,2,73
2,441,863,569,0,0,9,21:10:01:21:48:51:795,2.1213189615627566,0.012977778506147536,-1.0347832382418547,-0.0634434846400243,2.3602479714707925,0.06475722722772821,2,89
2,456,878,581,0,0,9,21:10:01:21:48:51:810,1.5828357556222405,-0.04781647497073094,-1.286186336084529,0.06080026457679057,2.0395206104393195,0.07735041985170005,2,104
2,475,896,596,0,0,9,21:10:01:21:48:51:829,5.30963763255641,0.14426653403859369,-4.636808788678874,-0.16418988562550274,7.049272837096666,0.21856612588693697,2,123
2,480,905,605,0,0,9,21:10:01:21:48:51:834,3.1200583997906954,-0.18009822714487955,-3.215907708578496,0.13255031766565384,4.480717220289523,0.22361788419979822,2,128
2,486,912,613,0,0,9,21:10:01:21:48:51:840,1.5779556596310256,-0.09319527883426966,-1.8547244247288586,0.11747373991385486,2.4351481998940803,0.14995145736652674,2,134
2,495,919,620,0,0,9,21:10:01:21:48:51:849,2.902356324381051,0.17145715495155928,-2.680294091265741,-0.10957564111958187,3.950651674008825,0.20348065537256954,2,143
2,499,924,624,0,0,9,21:10:01:21:48:51:853,1.4148730413347792,-0.19644879647469507,-1.170260535229354,0.11459241913777543,1.8361305627354558,0.22742812526203474,2,147
2,515,927,630,0,0,9,21:10:01:21:48:51:869,0.1293442891280018,0.04982020244884789,-0.6012182826434953,-0.0247121375645431,0.6149742828076813,0.055612429501444106,2,163
2,530,929,634,0,0,9,21:10:01:21:48:51:884,0.2628979986157324,-0.018044787215563175,-0.4026985934551265,0.023244921519817684,0.4809173680029604,0.02942687074966408,2,178
2,551,930,638,0,0,9,21:10:01:21:48:51:905,0.19700760186528185,0.0017921870715293339,-1.191055441428785,-0.04027663946742237,1.2072386092855991,0.04031649316704123,2,199
